Осмонова Айнура Шермаматовна,нет номера,"Өмүрбаяны
 Билими:
1988-1993-Кыргыз мамлекеттик университети, эсептөө-экономикалык факультет, «экономика соодасы» адистиги;
1999-2000-Кыргызстандагы Эл аралык университет, юридика факультети, «юриспруденция» адистиги;
Иш тажрыйбасы:
1994-жылдын октябры – Жалал-Абад шаарындагы «Кыргызстан» АКБнын башкы дирекциясы, кредиттик саясаттын башкы адиси;
1998-жылдын июлу – баалуу кагаздар жана банк ресурсу боюнча бөлүмдүн башкы адиси;
1999-жылдын марты – «Акционердик Интернешнл Бизнес Банк», кардарлар менен иштөө адиси;
2000-жылдын июну – Жалал-Абад шаарындагы «Ысык-Көл» АКБ инвестициялык банкынын филиалынын кредиттик бөлүмдүн башчысынын орун басары;
2001-жылдын ноябры – «ЭкоБанк» «Эко-Жалал-Абад»  филиалынын башкаруучусу;
2008-жылдын августу – «ЭкоИсламикБанк» ААКнын башкармалыгынын мүчөсү, «Жалал-Абад» шаарындагы  филиалынын башчысы;
2011-жылдын январы – «ЭкоИсламикБанк» ААКнын башкармалыгынын түштүк бөлүмү боюнча орун басары;
2013-жылдын августу – башкармалыктын мүчөсү, «ЭкоИсламикБанк» ЖАКнын филиалынын башчысы;
2014-жыл – ЭкоИсламикБанк» «Жалал-Абад» ЖАКнын филиалынын башчысы.
Жалал-Абад шаардык кеңешинин үч жолку  чакырылышынын депутаты.
Жалал-Абад шаарынын ардактуу жараны.
Жалал-Абад шаардык мэриясынын,  шаардык кеңештин жана Жалал-Абад  облустук мамлекеттик администрациясынын Ардак Грамотасы менен сыйланган.
«Жылдын мыкты банкири» Диплому
КР ИИМинин медалы."
,нет номера,Нет даныых
Пирматов Исхак Айтбаевич,нет номера,"Өмүрбаяны
 1973-жылы 16-ноябрда Фрунзе шаарында туулган.
Жогорку билимдүү.
2000-жылы Ош мамлекеттик университетинин юридика факультетин,2008-жылы Бишкек каржы-экономикалык академиясын бүтүргөн.
Эмгек жолун 1995-2005-жылдары курулуш жана коммерциялык компанияларда жетекчилик кызматтарда иштеп баштаган.
2000-2001-жылдары Кыргызстандын Куралдуу күчтөрүнүн катарында кызмат өтөгөн.
2005-2006-жылдары «Кыргызмунайгаз» Ачык акционердик коомунун маркетинг жана материалдык-техникалык жактан камсыздоо боюнча башкармалыгынын башчысынын орун басары.
2006-2008-жылдары «Кыргызмунайгаз» ААКсынын маркетинг жана материалдык- техникалык жактан камсыздоо боюнча башкармалыгынын башчысы.
2007-2008-жылдары «Кыргызмунайгаз» ААКсынын башкармалыгынын мүчөсү болгон. 2008-2010-жылдары «Кыргызмунайгаз» ААКсынын башкармалыгынын төрагасы.
2010-жылы октябрда V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин  депутаты.
2010-2011-жылдары Жогорку Кеңештин Транспорт, коммуникациялар, архитектура жана курулуш боюнча комитетинин төрагасы.
2011-2012-жылдары Жогорку Кеңештин Экономиканын тармактарын өнүктүрүү комитетинин төрагасы болгон.
2012 -2015-жылдары Жогорку Кеңештин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитетинин төрагасынын орун басары.
2015-жылдын 4-октябрында «Бир Бол» саясый партиясынан  VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин  депутаты болуп шайланган.
2017-жылдын     17-декабрынан баштап Жогорку Кеңештин Эл аралык иштер, коргоо жана коопсуздук боюнча комитетинин төрагасы.
""Мамлекеттик кызматтын III-класстагы мамлекеттик кеңешчиси"" классык чини ыйгарылган.
Кыргыз Республикасынын Жогорку Кеңешинин Ардак грамотасы менен, Көз карандысыз Мамлекеттердин Шериктештигине катышкан мамлекеттердин Парламенттер аралык Ассамблеясынын Ардак грамотасы менен,  Көз карандысыз Мамлекеттердин Шериктештигине катышкан мамлекеттердин Парламенттер аралык Ассамблеясынын ""Шериктештик"" ордени менен сыйланган.
Үй-бүлөлүү, үч баланын атасы."
Пирматов Исхак Айтбаевич,нет номера,"Өмүрбаяны
 1973-жылы 16-ноябрда Фрунзе шаарында туулган.
Жогорку билимдүү.
2000-жылы Ош мамлекеттик университетинин юридика факультетин,2008-жылы Бишкек каржы-экономикалык академиясын бүтүргөн.
Эмгек жолун 1995-2005-жылдары курулуш жана коммерциялык компанияларда жетекчилик кызматтарда иштеп баштаган.
2000-2001-жылдары Кыргызстандын Куралдуу күчтөрүнүн катарында кызмат өтөгөн.
2005-2006-жылдары «Кыргызмунайгаз» Ачык акционердик коомунун маркетинг жана материалдык-техникалык жактан камсыздоо боюнча башкармалыгынын башчысынын орун басары.
2006-2008-жылдары «Кыргызмунайгаз» ААКсынын маркетинг жана материалдык- техникалык жактан камсыздоо боюнча башкармалыгынын башчысы.
2007-2008-жылдары «Кыргызмунайгаз» ААКсынын башкармалыгынын мүчөсү болгон. 2008-2010-жылдары «Кыргызмунайгаз» ААКсынын башкармалыгынын төрагасы.
2010-жылы октябрда V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин  депутаты.
2010-2011-жылдары Жогорку Кеңештин Транспорт, коммуникациялар, архитектура жана курулуш боюнча комитетинин төрагасы.
2011-2012-жылдары Жогорку Кеңештин Экономиканын тармактарын өнүктүрүү комитетинин төрагасы болгон.
2012 -2015-жылдары Жогорку Кеңештин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитетинин төрагасынын орун басары.
2015-жылдын 4-октябрында «Бир Бол» саясый партиясынан  VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин  депутаты болуп шайланган.
2017-жылдын     17-декабрынан баштап Жогорку Кеңештин Эл аралык иштер, коргоо жана коопсуздук боюнча комитетинин төрагасы.
""Мамлекеттик кызматтын III-класстагы мамлекеттик кеңешчиси"" классык чини ыйгарылган.
Кыргыз Республикасынын Жогорку Кеңешинин Ардак грамотасы менен, Көз карандысыз Мамлекеттердин Шериктештигине катышкан мамлекеттердин Парламенттер аралык Ассамблеясынын Ардак грамотасы менен,  Көз карандысыз Мамлекеттердин Шериктештигине катышкан мамлекеттердин Парламенттер аралык Ассамблеясынын ""Шериктештик"" ордени менен сыйланган.
Үй-бүлөлүү, үч баланын атасы."
,нет номера,Нет даныых
Примов Улан Бердибаевич,нет номера,"Өмүрбаяны
 Примов Улан Бердибаевич 1978-жылдын 7-декабрында Ош шаарында туулган.
Жогорку билимдүү. 2000-жылы Ош технологиялык университетиндеги каржы жана экономика факультетин бүтүргөн. 2004-жылы Ош мамлекеттик университетинин Юридика факультетин “юриспруденция” адистиги боюнча аяктаган.
Эмгек жолун 1998-жылы тамеки-ферментациялык заводдо кызматкер болуп иштөөдөн баштаган.
Жогорку окуу жайды бүткөн соң Ош облусунун Алай районунун каржы башкармалыгында жетектөөчү адис, башкы бухгалтер, экономика бөлүмүнүн башчысы кызматтарында иштеген.
2004-жылы “Пэрити-Коал” ЖЧКсын негиздеп, 2014-жылга чейин директор болуп иштеген.
2007-жылы Ош шаардык кеңешинин депутаты болуп шайланып, Бюджет, экономика жана каржы боюнча туруктуу депутаттык комиссияны жетектеген.
2012-жылы III чакырылыштагы Ош шаардык кеңешинин депутаты болуп шайланып, 2014-жылдын январь айында Ош шаардык кеңешинин төрагасы болгон.
2015-жылынын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин Бюджет жана каржы боюнча комитетинин төрагасынын орун басары.
Алай районунун мамлекеттик администрациясынын, Ош облустук финансы башкармалыгынын, Ош облусунун мамлекеттик администрациясынын, Кыргыз Республикасынын Энергетика министрлигинин Ардак грамоталары менен сыйланган. Кыргыз Республикасынын Финансы министрлигинин жана Кыргыз Республикасынын Социалдык фондунун отличниги. Экономика илимдеринин кандидаты.
Үй-бүлөлүү, төрт баланын атасы."
Примов Улан Бердибаевич,нет номера,"Өмүрбаяны
 Примов Улан Бердибаевич 1978-жылдын 7-декабрында Ош шаарында туулган.
Жогорку билимдүү. 2000-жылы Ош технологиялык университетиндеги каржы жана экономика факультетин бүтүргөн. 2004-жылы Ош мамлекеттик университетинин Юридика факультетин “юриспруденция” адистиги боюнча аяктаган.
Эмгек жолун 1998-жылы тамеки-ферментациялык заводдо кызматкер болуп иштөөдөн баштаган.
Жогорку окуу жайды бүткөн соң Ош облусунун Алай районунун каржы башкармалыгында жетектөөчү адис, башкы бухгалтер, экономика бөлүмүнүн башчысы кызматтарында иштеген.
2004-жылы “Пэрити-Коал” ЖЧКсын негиздеп, 2014-жылга чейин директор болуп иштеген.
2007-жылы Ош шаардык кеңешинин депутаты болуп шайланып, Бюджет, экономика жана каржы боюнча туруктуу депутаттык комиссияны жетектеген.
2012-жылы III чакырылыштагы Ош шаардык кеңешинин депутаты болуп шайланып, 2014-жылдын январь айында Ош шаардык кеңешинин төрагасы болгон.
2015-жылынын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин Бюджет жана каржы боюнча комитетинин төрагасынын орун басары.
Алай районунун мамлекеттик администрациясынын, Ош облустук финансы башкармалыгынын, Ош облусунун мамлекеттик администрациясынын, Кыргыз Республикасынын Энергетика министрлигинин Ардак грамоталары менен сыйланган. Кыргыз Республикасынын Финансы министрлигинин жана Кыргыз Республикасынын Социалдык фондунун отличниги. Экономика илимдеринин кандидаты.
Үй-бүлөлүү, төрт баланын атасы."
,нет номера,Нет даныых
Райымкулов Бактыбек Кемелбекович,нет номера,"Өмүрбаяны
 1977-жылдын 21-октябрында Кыргыз Республикасынын Чүй облусунун Кара-Балта шаарында туулган.
Жогорку билимдүү 2003-жылы Ж.Баласагын атындагы Кыргыз улуттук университетин «Юриспруденция» адистиги боюнча бүтүргөн. 2013-жылы Россия Федерациясынын Президентинин алдындагы Россия мамлекеттик кызмат академиясын «Мамлекеттик жана муниципалдык башкаруу» адистиги боюнча аяктаган.
Эмгек жолу:
2002-2004 ж.ж. - АВП «Киров Суу» директор.
2004-2005 ж.ж. - Панфилов районунун суу чарба башкармалыгынын башчысынын орун басары.
2005-2007 ж.ж. - АВП «Киров Суу» директор.
2007 ж. - Кыргыз Республикасынын Жогорку Кенеши референт.
2007-2008 ж.ж. - СПК «Алымбай Ата» жетекчи.
2008 ж. ААК «БишкекЭтКонсерваКомбинаты» директордун орун басары.
2008-2009 ж.ж. - ААК «БишкекЭтКонсерваКомбинаты» башкы директордун милдетин аткаруучу.
2009-2012 ж.ж. - ААК «БишкекЭтКонсерваКомбинаты» башкы директор.
2012-ж. Чуй областынын Панфилов райондук мамлекеттик администрациясы Аким.
2015-жылы Республика-Ата-Журт партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кенешинин депутаттыгына шайланган.
Үй-бүлөлүү, беш баланын атасы."
Райымкулов Бактыбек Кемелбекович,нет номера,"Өмүрбаяны
 1977-жылдын 21-октябрында Кыргыз Республикасынын Чүй облусунун Кара-Балта шаарында туулган.
Жогорку билимдүү 2003-жылы Ж.Баласагын атындагы Кыргыз улуттук университетин «Юриспруденция» адистиги боюнча бүтүргөн. 2013-жылы Россия Федерациясынын Президентинин алдындагы Россия мамлекеттик кызмат академиясын «Мамлекеттик жана муниципалдык башкаруу» адистиги боюнча аяктаган.
Эмгек жолу:
2002-2004 ж.ж. - АВП «Киров Суу» директор.
2004-2005 ж.ж. - Панфилов районунун суу чарба башкармалыгынын башчысынын орун басары.
2005-2007 ж.ж. - АВП «Киров Суу» директор.
2007 ж. - Кыргыз Республикасынын Жогорку Кенеши референт.
2007-2008 ж.ж. - СПК «Алымбай Ата» жетекчи.
2008 ж. ААК «БишкекЭтКонсерваКомбинаты» директордун орун басары.
2008-2009 ж.ж. - ААК «БишкекЭтКонсерваКомбинаты» башкы директордун милдетин аткаруучу.
2009-2012 ж.ж. - ААК «БишкекЭтКонсерваКомбинаты» башкы директор.
2012-ж. Чуй областынын Панфилов райондук мамлекеттик администрациясы Аким.
2015-жылы Республика-Ата-Журт партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кенешинин депутаттыгына шайланган.
Үй-бүлөлүү, беш баланын атасы."
,нет номера,Нет даныых
Рысалиев Зарылбек Кылычбекович,нет номера,"Өмүрбаяны
 1960-жылы 19-декабрда Талас облусунун Үрмарал айылында төрөлгөн
Билими:
1982 — Кыргыз мамлекеттик дене тарбия институтун аяктаган
1996 — Кыргыз мамлекеттик улутттук университетинен ""укук таануучу"" адистиги боюнча билим алган
 
Эмгек жолу:
1985-1995 — ИИМдин эмгек-түзөтүү мекемеси башкармалыгында инженер;
1995-1996 — Чүй облустук Аламүдүн РИИБдин ""Беркут"" отрядынын командири;
1996-2000 — КР ИИМдин Кылмышкерди издөө башкармалыгында ага кызматкер;
2000-2002 — КР ИИМдин оор кылмыш иштери менен күрөшүү башкармалыгында оор кылмыштардын бетин ачуу бөлүмүндө жетекчи;
2002-2004 — КР ИИМдин уюшкан кылмыштуулукка каршы күрөшүү бөлүмүнүн жетекчиси;
2004-2005 — Жалал-Абад ОИИББ жетекчисинин орун басары;
2005-2008 — КР ИИМдин кылмышкерди издөө башкы башкармалыгынын жетекчи орун басары
2008 — КР ИИМдин баңгизаттарга каршы күрөшүү башкы башкармалыгынын жетекчиси;
2008-2009 — КР ИИМдин уюшкан кылмыштуулукка каршы күрөшүү башкармалыгынын жетекчиси;
2009-2010 — ИИМдин 9-башкармалыгынын жетекчиси, Бишкектин Свердлов райондук ИИБлин башчысы;
2010-жылдын майында Бишкек ШИИБдин жетекчиси болуп дайындалып, андан кийин 2012-жылга чейин ички иштер министри болуп иштеген;
2012-2013 — КР Жаза аткаруу мамлекеттик кызматын жетектеген.
2017-жылдын 4-октябрында ""Республика — Ата-Журт"" фракциясынын тизмеси менен Жогорку Кеңешке депутат болуп келди."
Рысалиев Зарылбек Кылычбекович,нет номера,"Өмүрбаяны
 1960-жылы 19-декабрда Талас облусунун Үрмарал айылында төрөлгөн
Билими:
1982 — Кыргыз мамлекеттик дене тарбия институтун аяктаган
1996 — Кыргыз мамлекеттик улутттук университетинен ""укук таануучу"" адистиги боюнча билим алган
 
Эмгек жолу:
1985-1995 — ИИМдин эмгек-түзөтүү мекемеси башкармалыгында инженер;
1995-1996 — Чүй облустук Аламүдүн РИИБдин ""Беркут"" отрядынын командири;
1996-2000 — КР ИИМдин Кылмышкерди издөө башкармалыгында ага кызматкер;
2000-2002 — КР ИИМдин оор кылмыш иштери менен күрөшүү башкармалыгында оор кылмыштардын бетин ачуу бөлүмүндө жетекчи;
2002-2004 — КР ИИМдин уюшкан кылмыштуулукка каршы күрөшүү бөлүмүнүн жетекчиси;
2004-2005 — Жалал-Абад ОИИББ жетекчисинин орун басары;
2005-2008 — КР ИИМдин кылмышкерди издөө башкы башкармалыгынын жетекчи орун басары
2008 — КР ИИМдин баңгизаттарга каршы күрөшүү башкы башкармалыгынын жетекчиси;
2008-2009 — КР ИИМдин уюшкан кылмыштуулукка каршы күрөшүү башкармалыгынын жетекчиси;
2009-2010 — ИИМдин 9-башкармалыгынын жетекчиси, Бишкектин Свердлов райондук ИИБлин башчысы;
2010-жылдын майында Бишкек ШИИБдин жетекчиси болуп дайындалып, андан кийин 2012-жылга чейин ички иштер министри болуп иштеген;
2012-2013 — КР Жаза аткаруу мамлекеттик кызматын жетектеген.
2017-жылдын 4-октябрында ""Республика — Ата-Журт"" фракциясынын тизмеси менен Жогорку Кеңешке депутат болуп келди."
,нет номера,Нет даныых
Рыспаев Кожобек Джайчыбекович,нет номера,"Өмүрбаяны
 1963-жылдын 25-январында Чүй облусунун Жайыл районундагы Суусамыр айылында туулган.
Жогорку билимдүү. 1985-жылы Фрунзедеги Советтик соода техникумун “Товар таануу жана өнөр жай товарларынын соодасын уюштуруу” адистиги боюнча, 2005-жылы Кыргыз улуттук университетин “финансы жана кредит” адистиги боюнча, 2013-жылы Кызыл-Кыядагы И. Раззаков атындагы Кыргыз мамлекеттик техникалык университеттин (КМТУ) алдындагы Жаратылышты пайдалануу жана геотехнология институтун “тоо-кендери жаткан жерлерди иштетүү” адистиги боюнча аяктаган.
1981-1983-жылдары Советтик Армиянын катарында кызмат өтөп, Ооганстан Республикасында интернационалдык милдетин аткарган.
Эмгек жолун 1985-жылы Фрунзедеги “Айчүрөк” дүр-дүнүйө дүкөнүндө “Килем буюмдары” секциясынын контролёру катары баштаган. 1986-жылы №16 Биринчи май дүң-чекене жашылча-жемиш дүкөнүндө улук сатуучу болуп иштеген.
1986-1992-жылдары “Комфорт” дүкөнүндө улук сатуучу – “Курулуш материалдары” секциясынын башчысы болуп эмгектенген. 1992-жылы “Азат” чакан ишканасынын директорунун коммерция боюнча орун басары кызматын ээлеп турган.
1992-1996-жылдары – “Ооган” чакан ишканасынын директору.
1996-жылы Ооганстандагы согуштун ардагерлеринин Бишкек шаардык кеңешинин төрагасы болуп шайланган.
2010-жылы “Ар-Намыс” саясый партиясынын тизмеси боюнча V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. 2012-жылдан тартып Кыргыз Республикасынын Жогорку Кеңешинин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитеттин төрагасы болгон.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Кыргыз Республикасынын Жогорку Кеңешинин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитеттин төрагасы.
Үй-бүлөлүү, үч баланын атасы.
Кынтыксыз кызматы жана жоокердик каармандыгы үчүн бир топ мамлекеттик сыйлыктар, ордендер жана медалдар менен сыйланган: “Каармандыгы үчүн” медалы (1983-ж.), СССР Жогорку Советинин Президиумунун Грамотасы (1988-ж.), Кыргыз Республикасынын Ардак грамотасы (1999-жыл), Кыргыз Республикасынын Ардак грамотасы (2004-жыл), Кыргыз Республикасынын “Даңк” медалы (2011-ж.), “Интернационалист жоокерге Ооган элинин атынан ыраазычылык” медалы (1988-ж.), “СССРдин Аскер Күчтөрүнө 70 жыл” юбилейлик медалы (1988-ж.), “Ооган согушунун ардагерине” эстелик ордени, “Каармандык үчүн” ордени, “Каармандыгы жана эрдиги үчүн” медалы, “Локалдуу чыр-чатактардын катышуучусуна” медалы, “Советтик аскерлердин Ооганстан Республикасынан чыгарылганына 15 жыл” эстелик медалы, “Согуш аракеттеринин ардагери” (2005-ж.), “Каармандыгы үчүн” медалы (2005-ж.), “Советтик аскерлердин Ооганстандан чыгарылганына 20 жыл” (ОФ), “Жоокердик эрдик” 2-даражадагы төш белгиси (2010-ж.), “Ата Мекенге кызматы үчүн” ордени (2010-ж. ОФ), “Күжүрмөн эмгеги үчүн” медалы (2012-ж. ОФ “Жоокердик боордоштук” (АОКУ), “Өзгөчө кырдаалдардын кесепеттерин жоюуга катышкандыгы үчүн” медалы (2013-ж.), “Жоокердик боордоштук” Ардагерлердин бүткүл Орусиялык коомдук уюмунун (АОКУ) Ардак белгиси (2013-ж., ОФ) ж.б."
Рыспаев Кожобек Джайчыбекович,нет номера,"Өмүрбаяны
 1963-жылдын 25-январында Чүй облусунун Жайыл районундагы Суусамыр айылында туулган.
Жогорку билимдүү. 1985-жылы Фрунзедеги Советтик соода техникумун “Товар таануу жана өнөр жай товарларынын соодасын уюштуруу” адистиги боюнча, 2005-жылы Кыргыз улуттук университетин “финансы жана кредит” адистиги боюнча, 2013-жылы Кызыл-Кыядагы И. Раззаков атындагы Кыргыз мамлекеттик техникалык университеттин (КМТУ) алдындагы Жаратылышты пайдалануу жана геотехнология институтун “тоо-кендери жаткан жерлерди иштетүү” адистиги боюнча аяктаган.
1981-1983-жылдары Советтик Армиянын катарында кызмат өтөп, Ооганстан Республикасында интернационалдык милдетин аткарган.
Эмгек жолун 1985-жылы Фрунзедеги “Айчүрөк” дүр-дүнүйө дүкөнүндө “Килем буюмдары” секциясынын контролёру катары баштаган. 1986-жылы №16 Биринчи май дүң-чекене жашылча-жемиш дүкөнүндө улук сатуучу болуп иштеген.
1986-1992-жылдары “Комфорт” дүкөнүндө улук сатуучу – “Курулуш материалдары” секциясынын башчысы болуп эмгектенген. 1992-жылы “Азат” чакан ишканасынын директорунун коммерция боюнча орун басары кызматын ээлеп турган.
1992-1996-жылдары – “Ооган” чакан ишканасынын директору.
1996-жылы Ооганстандагы согуштун ардагерлеринин Бишкек шаардык кеңешинин төрагасы болуп шайланган.
2010-жылы “Ар-Намыс” саясый партиясынын тизмеси боюнча V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. 2012-жылдан тартып Кыргыз Республикасынын Жогорку Кеңешинин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитеттин төрагасы болгон.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Кыргыз Республикасынын Жогорку Кеңешинин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитеттин төрагасы.
Үй-бүлөлүү, үч баланын атасы.
Кынтыксыз кызматы жана жоокердик каармандыгы үчүн бир топ мамлекеттик сыйлыктар, ордендер жана медалдар менен сыйланган: “Каармандыгы үчүн” медалы (1983-ж.), СССР Жогорку Советинин Президиумунун Грамотасы (1988-ж.), Кыргыз Республикасынын Ардак грамотасы (1999-жыл), Кыргыз Республикасынын Ардак грамотасы (2004-жыл), Кыргыз Республикасынын “Даңк” медалы (2011-ж.), “Интернационалист жоокерге Ооган элинин атынан ыраазычылык” медалы (1988-ж.), “СССРдин Аскер Күчтөрүнө 70 жыл” юбилейлик медалы (1988-ж.), “Ооган согушунун ардагерине” эстелик ордени, “Каармандык үчүн” ордени, “Каармандыгы жана эрдиги үчүн” медалы, “Локалдуу чыр-чатактардын катышуучусуна” медалы, “Советтик аскерлердин Ооганстан Республикасынан чыгарылганына 15 жыл” эстелик медалы, “Согуш аракеттеринин ардагери” (2005-ж.), “Каармандыгы үчүн” медалы (2005-ж.), “Советтик аскерлердин Ооганстандан чыгарылганына 20 жыл” (ОФ), “Жоокердик эрдик” 2-даражадагы төш белгиси (2010-ж.), “Ата Мекенге кызматы үчүн” ордени (2010-ж. ОФ), “Күжүрмөн эмгеги үчүн” медалы (2012-ж. ОФ “Жоокердик боордоштук” (АОКУ), “Өзгөчө кырдаалдардын кесепеттерин жоюуга катышкандыгы үчүн” медалы (2013-ж.), “Жоокердик боордоштук” Ардагерлердин бүткүл Орусиялык коомдук уюмунун (АОКУ) Ардак белгиси (2013-ж., ОФ) ж.б."
,нет номера,Нет даныых
Сабиров Максат Эсенович,нет номера,"Өмүрбаяны
  
Туулган жылы: 17-октябрь 1967 жыл
Туулган жери: Ысык-Көл областына караштуу Ак-Суу районунун Маман айылы
Никеси бар, беш балалуу
 
1986-1988 ж. ж. Советтик Армиянын катарында кызмат өтөгөн.
 
Жогорку билимдүү
 
1992-жылы Б. Бейшеналиева атындагы Кыргыз мамлекеттик Искусство Институту;
1995-жылы Кыргыз мамлекеттик Улуттук университетин бүтүргөн. «Укук таануу» адистиги;
2013-жылы Кыргыз Республикасынын Тышкы иштер министрлигинин Казы Дикамбаев атындагы Дипломатиялык академиясы
 
Кызматтык тажрыйбасы:
1992-1995 ж. ж. № 5 балдар музыкалык мектебинде директордун орун басары
1995-1997-ж. ж. «Юта» жеке фирмасынын коммерция жаатындагы директордун орун басары
1997-2000 ж. ж. жеке ишкер
2000-2003 ж. ж. «Асфальтобетон» ААКнын коммерциялык директору
2003-2005 ж. ж. «Эл аралык Манас аэропорту» ААКнын Ош филиалынын материалдык-техникалык камсыздандыруу бөлүмүнүн башчысы
2005-2008-ж. ж. «Эл аралык Манас Аэропорту» ААКнын материалдык-техникалык камсыздандыруу жана каттоо кызматынын башчысынын орун басары
2008-2010-ж. ж. КР Энергетика министрлигинин алдындагы «Кыргызтуракжайкоммунсоюз» Мамлекеттик Ишканасынын сатып алуулар бөлүмүнүн башчысы
 
2010-2015 ж.ж. «Республика» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин V чакырылышынын депутаты болуп шайланган;
 
 
2013-2014 ж.ж. Кыргыз Республикасынын Жогорку Кеңешинин «Республика» парламенттик фракциясынын Лидеринин орун басары
 
2014-2015 ж.ж. Кыргыз Республикасынын Жогорку Кеңешинин «Республика» парламенттик фракциясынын Лидери
 
2015-жылдын
октябрь айы «Республика-Ата Журт» саясий партиясынын тизмеси менен Кыргыз Республикасынын Жогорку Кенешинин депутаты болуп шайланган
 
Сыйлыктары жана наамдары:
Кыргыз Республикасынын ""Даңк"" медали, Кыргыз Республикасынын Жогорку Кеңешинин Ардак грамотасы, «Честь и мужество» Ордени, «Содружество» Ордени, «МПА СНГ. 20 лет» Медалы, Парламент Аралык Ассамблеясынын Ардак грамотасы, «Ысык-Көл областынын ардактуу атуулу», «Ак-Суу районунун ардактуу атуулу» наамы.
 
Андан тышкаркы маалымат:
 
- Көз карандысыз Мамлекеттер Шериктештигинин Парламент Аралык Ассамблеясынын Контролдук-бюджеттик комиссиясынын Төрагасы;
- Кыргыз Республикасынын Жогорку Кеңешинин Эл аралык иштер боюнча комитетинин мүчөсү.
- Ысык-Көл областындагы «Жаңы муун» коомдук бирикмесинин Ак-Суу району боюнча координатору;
- «Хан Тенгри Ак-Суу» коомдук бирикмесинин мүчөсү;
- Бишкек шаарындагы будо-каратэ федерациясынын жетекчиси;
- «Кыргыз Республикасынын Гандбол федерациясы» Коомдук уюмунун Президенти."
